city,date,pm25_mean,pm25_median,pm25_sd,n_values,n_sensors,temp_mean,temp_min,temp_max,rh_mean,wind_mean,wind_max,precip_sum,pressure_mean,n_hours
London,2022-06-20,5.343,4.895,1.3530545689907214,10,10,15.6875,10.7,20.4,66.41666666666667,13.633333333333333,21.9,0.6,1018.4333333333333,24
London,2022-06-21,7.625,7.3149999999999995,1.4814951156780027,10,10,16.583333333333332,9.2,22.8,66.625,7.145833333333334,10.8,0,1014.8916666666667,24
London,2022-06-22,8.747,8.365,1.8640460771605885,10,10,18.316666666666666,10.5,25.3,63.708333333333336,11.075,17.2,0,1013.575,24
London,2022-06-23,8.624,8.34,1.7541012260160789,10,10,18.2375,11.3,23.5,70.54166666666667,9.341666666666667,15.1,0.5,1009.5958333333333,24
London,2022-06-24,11.219090909090909,11.2,1.497213775954887,11,11,18.05,13.7,21.8,72.29166666666667,19.820833333333333,29,2.8,1004.5666666666667,24
London,2022-06-25,6.553636363636364,6.01,1.2425479687100434,11,11,16.004166666666666,12.6,19.2,68.04166666666667,20.233333333333334,25.9,0.4,1007.7833333333333,24
London,2022-06-26,6.24,6,1.2816655830077779,10,10,15.966666666666667,11.5,20.4,61.75,19.995833333333334,28,0,1012.1916666666666,24
London,2022-06-27,4.331818181818182,4,0.9631491907468769,11,11,15.404166666666667,11.1,19.2,65.41666666666667,16.566666666666666,28.8,2,1016.0791666666667,24
London,2022-06-28,4.583636363636364,4.54,1.5075494865991812,11,11,16.008333333333333,10.5,20.6,65.20833333333333,17.370833333333334,27.1,0.2,1017.4916666666667,24
London,2022-06-29,4.223636363636364,4.02,1.3264936692443936,11,11,16.325,13.1,20.6,71.79166666666667,14.995833333333334,21.7,1.5,1012.2041666666667,24
London,2022-06-30,4.500909090909091,4.45,1.3917575546441596,11,11,15.216666666666667,11.5,18.7,73,11.2875,17.4,1.5999999999999999,1011.9916666666667,24
London,2022-07-01,3.550909090909091,3.1,1.3110030857740538,11,11,15.495833333333334,10.2,20.3,69.375,17.741666666666667,26,0.7,1016.4791666666666,24
London,2022-07-02,3.6027272727272726,3.25,1.2717475449875333,11,11,16.541666666666668,11.9,21.2,69,19.78333333333333,27.9,0.5,1018.2291666666666,24
London,2022-07-03,2.9734545454545454,3,1.2216592293791557,11,11,16.291666666666668,10.5,21.3,69.5,10.9625,17.7,0,1019.2708333333334,24
London,2022-07-04,3.4836363636363634,3,1.2586522373338294,11,11,16.441666666666666,9.8,21.5,65.25,11.9375,19.1,0,1021.1916666666666,24
London,2022-07-05,3.458181818181818,3,1.1343616546923487,11,11,16.641666666666666,10,21.8,65.33333333333333,11.495833333333334,18.9,0,1024.8666666666666,24
London,2022-07-06,3.4645454545454544,3.21,1.213526791104042,11,11,18.6875,11.7,24,64.33333333333333,13.933333333333334,21.2,0,1026.275,24
London,2022-07-07,2.91,2.54,1.1212136281726155,11,11,19.766666666666666,16.2,24.1,60.25,13.083333333333334,18.9,0,1028.3416666666667,24
London,2022-07-08,6.307272727272728,6.08,1.4172091652899437,11,11,20.65,12.7,26.9,62.875,8.358333333333334,13.3,0,1031.3416666666667,24
London,2022-07-09,4.279090909090909,4.21,1.0393599429019242,11,11,20.366666666666667,14.7,25.7,59.791666666666664,10.745833333333334,14.9,0,1029.9625,24
London,2022-07-10,4.682727272727273,4.58,1.6075017319374243,11,11,21.175,13.2,27.5,58.625,8.395833333333334,15.3,0,1026.6333333333334,24
London,2022-07-11,5.0627272727272725,4.71,1.670700996043822,11,11,23.366666666666667,15,29.8,48.875,7.8625,15.8,0,1023.1875,24
London,2022-07-12,5.622727272727273,5,1.8747057951000785,11,11,24.2875,18.1,30.2,52.875,10.9375,20.2,0,1022.0666666666666,24
London,2022-07-13,5.772,5.23,1.5424929317324099,10,10,22.9625,18.1,27.1,56.083333333333336,8.583333333333332,12.5,0.4,1021.3125,24
London,2022-07-14,6.511818181818182,6.5,1.1927851288628493,11,11,19.516666666666666,14.4,24.4,55.541666666666664,12.275,20.2,0,1022.5416666666666,24
London,2022-07-15,4.797272727272727,4.21,1.3749333868161824,11,11,19.3875,12.6,25,52.791666666666664,10.145833333333334,19,0,1023.6583333333333,24
London,2022-07-16,4.405454545454545,4,1.195444382950237,11,11,20.625,13,27.1,55.958333333333336,5.545833333333333,13,0,1024.9333333333334,24
London,2022-07-17,4.765454545454546,4.71,1.3793068087728968,11,11,22.775,14.9,29.5,49.125,8.579166666666666,15.1,0,1024.875,24
London,2022-07-18,8.023636363636363,8.17,1.4744915918869985,11,11,27.433333333333334,19.1,35.1,36.708333333333336,9.4375,14.6,0,1019.1833333333334,24
London,2022-07-19,9.762,9.85,3.5282787745742414,10,10,29.154166666666665,20.9,38,40.291666666666664,15.858333333333333,22.5,0.9,1011.9791666666666,24
London,2022-07-20,15.220181818181818,17.4,5.882992466732926,11,11,21.270833333333332,18.3,25.7,73.16666666666667,18.158333333333335,24.5,1.7,1015.6333333333333,24
London,2022-07-21,8.97,9.54,1.8172011446177332,11,11,20.475,17.1,24.1,67.04166666666667,10.6375,16.6,0.8,1021.2041666666667,24
London,2022-07-22,5.910909090909091,5.86,0.655888017049474,11,11,18.8,16.3,21.9,68.66666666666667,15.479166666666666,19.8,2.4000000000000004,1020.0333333333333,24
London,2022-07-23,5.252727272727273,5.3,1.0700288866109262,11,11,19.566666666666666,13.8,26.2,69.33333333333333,13.941666666666666,24,0,1018.4958333333333,24
London,2022-07-24,4.8545454545454545,4.96,1.265483019533361,11,11,20.854166666666668,16.8,26.7,67.5,22.308333333333334,27.1,4.1000000000000005,1013.8916666666667,24
London,2022-07-25,4.87,4.58,1.4010353314602741,11,11,19.983333333333334,17.4,24.1,64.58333333333333,20.975,28.1,0,1010.5291666666667,24
London,2022-07-26,3.41,3,0.8517302650748324,10,10,17.6375,14.5,20.9,65.29166666666667,7.95,13.4,0.2,1019.1333333333333,24
London,2022-07-27,4.832727272727273,4.7,0.5948124226861927,11,11,17.55,12.3,21.1,64.66666666666667,10.6875,17.3,0.1,1020.2583333333333,24
London,2022-07-28,4.474,4.325,0.995815690220278,10,10,18.141666666666666,15,21.5,61.041666666666664,12.154166666666667,18.8,1.5999999999999999,1017.6583333333333,24
London,2022-07-29,5.247,5,0.8417316806573352,10,10,19.979166666666668,13.1,25.8,58.25,7.875,12.2,0,1018.5333333333333,24
London,2022-07-30,7.6872727272727275,7.25,1.6171956647795644,11,11,20.883333333333333,15.4,25.7,63.791666666666664,13.275,17.7,0,1018.1458333333334,24
London,2022-07-31,3.8850000000000002,4,1.4900184562615322,11,11,21.329166666666666,17.9,25.6,73.33333333333333,16.866666666666667,29.1,0.6,1016.1375,24
London,2022-08-01,3.346363636363636,3.36,0.8753887448130999,11,11,20.829166666666666,17,25.4,66.20833333333333,9.120833333333334,16.7,0,1018.0333333333333,24
London,2022-08-02,4.556363636363637,4.55,1.1040676856721487,11,11,21.05,17.6,25.4,76.875,18.995833333333334,25.6,0.2,1015.1791666666667,24
London,2022-08-03,6.255454545454546,6.5,1.6319581099793197,11,11,21.991666666666667,17.2,27.1,74.375,18.241666666666667,24.7,0,1013.2833333333333,24
London,2022-08-04,5.427272727272727,4.25,3.4909256391653227,11,11,20.016666666666666,16.8,24.3,56.416666666666664,12.9,18.2,0,1015.2625,24
London,2022-08-05,4.140909090909091,3.74,0.9686016162019817,11,11,17.870833333333334,13.8,21.8,46.416666666666664,15.258333333333333,18.4,0,1022.3,24
London,2022-08-06,5.959090909090909,5.58,1.8905949039678203,11,11,17.52916666666667,10.6,23.2,53.583333333333336,7.645833333333333,13.2,0,1028.1166666666666,24
London,2022-08-07,8.290000000000001,8.17,1.1404604333338357,9,9,19.770833333333332,12.7,26.2,57.083333333333336,5.925,11,0,1025.85,24
London,2022-08-08,6.237272727272727,6.13,1.288387293550281,11,11,20.883333333333333,13.6,28,60.708333333333336,8.604166666666666,19.2,0,1026.6125,24
London,2022-08-09,6.242727272727273,6,1.5035231352333152,11,11,20.766666666666666,14.3,27.5,64.08333333333333,11.216666666666667,19.2,0,1028.5333333333333,24
London,2022-08-10,6.127,6.029999999999999,0.7436852679580104,10,10,21.583333333333336,14.4,28.7,61.833333333333336,11.6125,16.6,0,1025.55,24
London,2022-08-11,7.676,7.265000000000001,1.7949138017062423,10,10,23.21666666666667,15.3,31.4,55.708333333333336,11.479166666666666,18.4,0,1021.5666666666667,24
London,2022-08-12,9.193,8.605,1.5612462970332388,10,10,24.283333333333335,16.5,31.8,50.5,13.404166666666667,19.4,0,1018.1291666666666,24
London,2022-08-13,10.489,9.92,1.467230573412221,10,10,25.216666666666665,17.2,32.9,47.291666666666664,11.683333333333334,17.1,0,1013.8375,24
London,2022-08-14,11.129,10.7,1.5266408294756897,10,10,25.275000000000002,17.6,32,46.458333333333336,10.916666666666666,17.5,0,1006.6916666666666,24
London,2022-08-15,11.158,10.25,1.8546865563275705,10,10,23.09583333333333,17.4,28.7,55.208333333333336,10.991666666666667,19.2,0.7,1002.9666666666667,24
London,2022-08-16,14.120000000000001,14.1,1.2821856339859687,10,10,19.791666666666668,17.3,22.7,79.625,7.145833333333333,18.2,3.6000000000000005,1007.55,24
London,2022-08-17,17.677777777777777,17.5,1.2152960316089423,9,9,19.96666666666667,15.9,24,76.79166666666667,11.520833333333334,20.1,1.1,1011.85,24
London,2022-08-18,11.138,11.2,1.1172366704408592,10,10,20.0125,14.9,25.2,74.29166666666667,10.770833333333334,16.4,0.6000000000000001,1014.0291666666667,24
London,2022-08-19,5.522,5.34,1.0457724417864531,10,10,20.066666666666666,15.7,23.3,66.20833333333333,14.345833333333333,20.2,0.9,1014.5166666666667,24
London,2022-08-20,4.929,4.705,0.9218513980029537,10,10,18.3,13,23.4,68.66666666666667,15.020833333333332,22.5,0,1017.1958333333333,24
London,2022-08-21,6.047,5.5600000000000005,1.1456104631738198,10,10,18.504166666666666,13.4,23.7,69.41666666666667,9.354166666666666,13,0,1015.7875,24
London,2022-08-22,6.529,6.145,1.3519570177257032,10,10,18.183333333333334,12,22.1,79.75,10.154166666666667,15.9,2.7,1013.7458333333333,24
London,2022-08-23,3.616,3.38,1.193093085685736,10,10,21.1125,18.6,25.4,80.70833333333333,13.133333333333333,19.2,0.5,1013.9125,24
London,2022-08-24,2.81,2.71,1.043423851238476,10,10,22.2625,18.6,27.2,74.125,12.770833333333334,17.9,0.6,1016.3375,24
London,2022-08-25,3.47,3,1.5804710971380935,10,10,18.183333333333334,14.2,20.9,87.95833333333333,8.516666666666666,15.1,17.099999999999998,1017.3,24
London,2022-08-26,7.775,7.655,1.299001753484404,10,10,18.204166666666666,12.3,22.9,72.79166666666667,4.929166666666666,8.3,0,1019.0833333333334,24
London,2022-08-27,8.094,7.905,1.3054092589427018,10,10,17.895833333333332,13,23.3,75.45833333333333,8.075000000000001,16.6,0.30000000000000004,1019.1958333333333,24
London,2022-08-28,4.913,4.585,1.1460565237175504,10,10,17.5625,13,22.4,72.5,12.462499999999999,18.7,0,1021.8458333333333,24
London,2022-08-29,4.667,3.955,2.497078515207544,10,10,17.295833333333334,13.9,21.4,69.91666666666667,14.175,20.2,0.1,1022.8833333333333,24
